"country","date","polity2","repress","groups","exclgrps","exclpop","activity","lngdppc","lnpop","grievSentL1","activityL1","allL1","relevantL1"
"Kenya",2013-02-24,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.410867849011061,0,10.4562801151234,8.90652891759452
"Kenya",2013-02-25,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.393635888050656,3,10.6438045375725,9.2841482991209
"Kenya",2013-02-26,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.443485284601305,1,12.1000230035905,11.6932450190935
"Kenya",2013-02-27,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.416605930878819,3,10.8155292701209,9.64601132214141
"Kenya",2013-02-28,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.408019602534589,2,10.70555640032,9.36802764781178
"Kenya",2013-03-01,9,4,8,2,0.0799999982118607,8,7.14052662444892,17.5926957635037,0.400508271471486,2,10.7980437922643,9.51266472116483
"Kenya",2013-03-02,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.390369162619377,8,10.9046523790383,9.6973240212566
"Kenya",2013-03-03,9,4,8,2,0.0799999982118607,6,7.14052662444892,17.5926957635037,0.39842827075954,3,11.016331423451,9.92083619087074
"Kenya",2013-03-04,9,4,8,2,0.0799999982118607,15,7.14052662444892,17.5926957635037,0.390602495556284,6,10.8936233648682,9.74455043597491
"Kenya",2013-03-05,9,4,8,2,0.0799999982118607,5,7.14052662444892,17.5926957635037,0.410981792728626,15,12.0883021097957,11.4533559113735
"Kenya",2013-03-06,9,4,8,2,0.0799999982118607,7,7.14052662444892,17.5926957635037,0.398189999591432,5,11.8017518824095,11.1341071563458
"Kenya",2013-03-07,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.410506967875409,7,11.6101973557244,10.8468680216004
"Kenya",2013-03-08,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.405789490382495,3,11.6860212616795,10.9532071717813
"Kenya",2013-03-09,9,4,8,2,0.0799999982118607,4,7.14052662444892,17.5926957635037,0.40783827527392,0,11.7951979318545,11.1135964922179
"Kenya",2013-03-10,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.400687575422514,4,12.3603290340558,11.771065435041
"Kenya",2013-03-11,9,4,8,2,0.0799999982118607,2,7.14052662444892,17.5926957635037,0.40172828336632,1,11.1300238752708,9.91150532412971
"Kenya",2013-03-12,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.395440263893984,2,11.2630656924501,10.164658797947
"Kenya",2013-03-13,9,4,8,2,0.0799999982118607,0,7.14052662444892,17.5926957635037,0.408238759546696,3,10.8461475394304,9.54194363148589
"Kenya",2013-03-14,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.422791141662332,0,10.9289375755753,9.70637717826873
"Kenya",2013-03-15,9,4,8,2,0.0799999982118607,5,7.14052662444892,17.5926957635037,0.397529962297544,1,10.6873890963645,9.46738280829585
"Kenya",2013-03-16,9,4,8,2,0.0799999982118607,3,7.14052662444892,17.5926957635037,0.410462390356891,5,11.0731638996352,9.5926733160273
